Year,Month,Day,Hour,Temperature,Humidity,PRECTOTCORR
2023,3,15,10,24.89,71.69,0.06
2023,3,15,11,26.33,67.56,0.07
2023,3,15,12,27.27,64.88,0.07
2023,3,15,13,27.75,63.62,0.07
2023,3,15,14,27.66,64.06,0.05
2023,3,15,15,26.83,67.44,0.03
2023,3,15,16,25.53,73,0.02
2023,3,15,17,23.53,82.38,0.02
2023,3,15,18,21.67,90.12,0.03
2023,3,15,19,20.65,94.25,0.16
2023,3,15,20,19.97,96.62,0.23
2023,3,15,21,19.47,98,0.29
2023,3,15,22,19.14,98.5,0.23
2023,3,15,23,18.9,98.81,0.2
2023,3,16,0,18.68,99.12,0.2
2023,3,16,1,18.44,99.38,0.2
2023,3,16,2,18.28,99.38,0.18
2023,3,16,3,18.23,98.94,0.16
2023,3,16,4,18.29,98.25,0.14
2023,3,16,5,18.22,98.38,0.11
2023,3,16,6,18.8,96.31,0.09
2023,3,16,7,20.3,91.31,0.08
2023,3,16,8,22.7,82.56,0.08
2023,3,16,9,24.76,73.94,0.11
2023,3,16,10,25.85,69.5,0.25
2023,3,16,11,26.73,66.5,0.37
2023,3,16,12,27.16,65,0.47
2023,3,16,13,27.07,65.38,0.4
2023,3,16,14,26.61,67.12,0.24
2023,3,16,15,25.95,69.5,0.11
2023,3,16,16,24.95,74.38,0.07
2023,3,16,17,23.27,82.94,0.05
2023,3,16,18,21.78,88.88,0.01
2023,3,16,19,21.04,92.06,0
2023,3,16,20,20.43,95.19,0
2023,3,16,21,19.97,97.69,0.01
2023,3,16,22,19.51,100,0.02
2023,3,16,23,19.13,100,0.02
2023,3,17,0,18.83,100,0.02
2023,3,17,1,18.6,100,0.02
2023,3,17,2,18.46,100,0.03
2023,3,17,3,18.38,100,0.03
2023,3,17,4,18.35,100,0.04
2023,3,17,5,18.14,100,0.04
2023,3,17,6,19.28,99.06,0.04
2023,3,17,7,21.53,90.75,0.03
2023,3,17,8,23.49,81.44,0.03
2023,3,17,9,25.01,74.5,0.13
2023,3,17,10,26.36,70.19,0.18
2023,3,17,11,27.15,68.12,0.13
2023,3,17,12,27.48,67.38,0.12
2023,3,17,13,27.36,68.12,0.11
2023,3,17,14,26.91,70.44,0.09
2023,3,17,15,26.22,73.5,0.08
2023,3,17,16,25.24,78.5,0.07
2023,3,17,17,23.69,85.88,0.03
2023,3,17,18,22.19,90.88,0.02
2023,3,17,19,21.37,92.94,0.01
2023,3,17,20,20.67,95.31,0.02
2023,3,17,21,20.08,97.56,0.04
2023,3,17,22,19.65,99.25,0.04
2023,3,17,23,19.4,100,0.05
2023,3,18,0,19.17,100,0.05
2023,3,18,1,19,100,0.05
2023,3,18,2,18.89,100,0.04
2023,3,18,3,19.11,100,0.04
2023,3,18,4,19.14,100,0.03
2023,3,18,5,19.05,100,0.03
2023,3,18,6,20.02,96.94,0.02
2023,3,18,7,21.75,90.38,0.02
2023,3,18,8,23.62,81.12,0.02
2023,3,18,9,25.3,73.12,0.02
2023,3,18,10,26.23,69.25,0.05
2023,3,18,11,26.58,67.94,0.08
2023,3,18,12,26.61,67.88,0.12
2023,3,18,13,26.48,68.38,0.09
2023,3,18,14,26.16,69.38,0.09
2023,3,18,15,25.62,71.38,0.08
2023,3,18,16,24.68,77,0.06
2023,3,18,17,23.2,84.56,0.01
2023,3,18,18,22.07,88.62,0
2023,3,18,19,21.51,90.88,0
2023,3,18,20,21.01,93.31,0
2023,3,18,21,20.66,95.25,0
2023,3,18,22,20.43,96.38,0
2023,3,18,23,20.25,97,0
2023,3,19,0,19.98,98.19,0
2023,3,19,1,19.57,100,0
2023,3,19,2,19.42,100,0
2023,3,19,3,19.26,100,0
2023,3,19,4,19.19,100,0
2023,3,19,5,19.24,100,0
2023,3,19,6,20.18,97.06,0
2023,3,19,7,21.4,92.62,0
2023,3,19,8,22.74,86.88,0
2023,3,19,9,24.25,78.69,0
2023,3,19,10,25.87,71.69,0
2023,3,19,11,26.96,67.88,0
2023,3,19,12,27.55,66.25,0
2023,3,19,13,27.42,67.06,0
2023,3,19,14,26.9,69.31,0
2023,3,19,15,26.13,72.94,0
2023,3,19,16,25,78.88,0
2023,3,19,17,23.49,86.19,0
2023,3,19,18,22.15,92.25,0
2023,3,19,19,21.56,95.31,0
2023,3,19,20,21.17,97.06,0
2023,3,19,21,20.84,98.38,0
2023,3,19,22,20.64,99.12,0
2023,3,19,23,20.56,99.19,0
2023,3,20,0,20.44,99.5,0
2023,3,20,1,20.22,100,0
2023,3,20,2,20.05,100,0
2023,3,20,3,19.91,100,0
2023,3,20,4,19.8,100,0
2023,3,20,5,19.86,100,0
2023,3,20,6,20.67,97.31,0
2023,3,20,7,21.95,92.62,0
2023,3,20,8,23.39,87.25,0
2023,3,20,9,25.05,81,0
2023,3,20,10,26.83,74.88,0
2023,3,20,11,27.86,71.81,0
2023,3,20,12,28.51,69.81,0
2023,3,20,13,29.82,65.31,0.01
2023,3,20,14,30.72,62.12,0
2023,3,20,15,30.67,62.38,0
2023,3,20,16,29.28,70.31,0
2023,3,20,17,26.6,82.56,0
2023,3,20,18,24.69,89,0
2023,3,20,19,23.68,93.25,0.02
2023,3,20,20,23.08,95.75,0.03
2023,3,20,21,22.76,96.62,0.02
2023,3,20,22,22.44,97.69,0.01
2023,3,20,23,22.19,98.62,0.01
2023,3,21,0,21.93,99.44,0.01
2023,3,21,1,21.72,99.94,0.01
2023,3,21,2,21.5,100,0.01
2023,3,21,3,21.32,100,0.01
2023,3,21,4,21.17,100,0.02
2023,3,21,5,21.02,100,0.02
2023,3,21,6,22.01,96.06,0.02
2023,3,21,7,23.51,89.88,0.04
2023,3,21,8,25.25,85.06,0.09
2023,3,21,9,27.93,75.75,0.15
2023,3,21,10,31.03,61.19,0.13
2023,3,21,11,32.82,54.38,0.07
2023,3,21,12,33.59,51.31,0.03
2023,3,21,13,33.56,51.31,0.02
2023,3,21,14,33.44,53.81,0.02
2023,3,21,15,32.87,55.12,0.02
2023,3,21,16,31.35,65.5,0.02
2023,3,21,17,29,80.69,0.02
2023,3,21,18,27.3,83.31,0.02
2023,3,21,19,26.48,86.56,0.05
2023,3,21,20,25.9,88.88,0.04
2023,3,21,21,25.44,90.31,0.03
2023,3,21,22,25.05,91.31,0.01
2023,3,21,23,24.65,92,0.01
2023,3,22,0,24.12,92.75,0.01
2023,3,22,1,23.52,93.31,0
2023,3,22,2,23.1,92.44,0
2023,3,22,3,22.8,90.38,0
2023,3,22,4,22.51,88.62,0
2023,3,22,5,22.18,87.94,0
2023,3,22,6,23.19,87.31,0
2023,3,22,7,25.62,76.31,0
2023,3,22,8,27.57,72.69,0.01
2023,3,22,9,30.9,59.5,0.01
2023,3,22,10,33.43,47.19,0
2023,3,22,11,34.45,43.62,0
2023,3,22,12,35.05,41.88,0
2023,3,22,13,35.31,41,0
2023,3,22,14,35.39,41,0.01
2023,3,22,15,35.33,43,0
2023,3,22,16,34.33,43.81,0.01
2023,3,22,17,31.18,67,0.01
2023,3,22,18,28.1,76.5,0.02
2023,3,22,19,26.65,83.88,0
2023,3,22,20,25.86,88.19,0
2023,3,22,21,25.23,90.88,0
2023,3,22,22,24.83,91.81,0
2023,3,22,23,24.46,92.56,0
2023,3,23,0,24.02,93.31,0
2023,3,23,1,23.51,94.38,0
2023,3,23,2,22.95,95.44,0
2023,3,23,3,22.4,96.31,0
2023,3,23,4,21.96,96.44,0
2023,3,23,5,21.55,96.25,0
2023,3,23,6,22.44,92.38,0
2023,3,23,7,24.45,81.38,0
2023,3,23,8,26.89,74.31,0
2023,3,23,9,30.05,64.62,0
2023,3,23,10,33.26,51.06,0
2023,3,23,11,35.19,43.56,0
2023,3,23,12,36.19,40,0
2023,3,23,13,36.57,38.5,0
2023,3,23,14,36.37,39.44,0
2023,3,23,15,36.02,41.75,0
2023,3,23,16,34.4,46.06,0
2023,3,23,17,30.94,69.44,0
2023,3,23,18,28.55,78.12,0
2023,3,23,19,27.3,85.12,0
2023,3,23,20,26.65,89,0
2023,3,23,21,26.3,90.81,0
2023,3,23,22,25.98,91.25,0
2023,3,23,23,25.63,90.88,0
2023,3,24,0,25.26,90.69,0
2023,3,24,1,24.76,91.06,0
2023,3,24,2,24.22,91.12,0
2023,3,24,3,23.76,90.81,0
2023,3,24,4,23.23,91.25,0
2023,3,24,5,22.69,91.94,0
2023,3,24,6,23.18,89.94,0
2023,3,24,7,25.07,79.31,0
2023,3,24,8,27.13,74,0
2023,3,24,9,29.9,64.62,0
2023,3,24,10,32.16,55.5,0
2023,3,24,11,33.43,51.19,0
2023,3,24,12,34.01,49.62,0
2023,3,24,13,34.12,49.56,0
2023,3,24,14,33.84,50.62,0
2023,3,24,15,33.05,54.12,0
2023,3,24,16,31.57,62.62,0
2023,3,24,17,29.33,77.62,0
2023,3,24,18,27.59,84.69,0
2023,3,24,19,26.79,87.94,0.01
2023,3,24,20,25.94,91.88,0.03
2023,3,24,21,25.37,94.94,0.04
2023,3,24,22,25.03,96.31,0.05
2023,3,24,23,24.75,96.69,0.04
2023,3,25,0,24.48,96.94,0.03
2023,3,25,1,24.12,97.44,0.03
2023,3,25,2,23.81,97.81,0.02
2023,3,25,3,23.64,97.69,0.02
2023,3,25,4,23.49,97.62,0.02
2023,3,25,5,23.37,97.69,0.02
2023,3,25,6,23.82,95.81,0.02
2023,3,25,7,24.8,92.12,0.03
2023,3,25,8,26.2,86.88,0.03
2023,3,25,9,27.76,80.75,0.03
2023,3,25,10,29.29,74.88,0.03
2023,3,25,11,30.48,70.38,0.02
2023,3,25,12,31.35,66.94,0.02
2023,3,25,13,31.62,65.5,0.02
2023,3,25,14,31.37,65.62,0.02
2023,3,25,15,30.49,68.88,0.02
2023,3,25,16,28.94,75.25,0.02
2023,3,25,17,26.98,83.81,0.03
2023,3,25,18,25.34,90.5,0.03
2023,3,25,19,24.3,93.31,0.11
2023,3,25,20,23.55,93.94,0.12
2023,3,25,21,22.98,93.94,0.13
2023,3,25,22,22.55,93.31,0.12
2023,3,25,23,21.98,92.06,0.13
2023,3,26,0,21.08,90.12,0.17
2023,3,26,1,20.03,88.12,0.21
2023,3,26,2,19.26,87.69,0.21
2023,3,26,3,18.81,88.25,0.19
2023,3,26,4,18.53,89.31,0.14
2023,3,26,5,18.33,89.56,0.05
2023,3,26,6,18.28,88.38,0.01
2023,3,26,7,18.65,84.19,0.01
2023,3,26,8,19.4,77.06,0.02
2023,3,26,9,20.62,70.19,0.02
2023,3,26,10,22.05,65.5,0.02
2023,3,26,11,23.23,63,0.01
2023,3,26,12,24.02,62.06,0.01
2023,3,26,13,24.49,62,0.01
2023,3,26,14,24.59,62.94,0.01
2023,3,26,15,24.35,65.19,0.01
2023,3,26,16,23.62,69.88,0.01
2023,3,26,17,22.19,81.06,0.04
2023,3,26,18,21.01,87.88,0.11
2023,3,26,19,20.52,89.5,0.38
2023,3,26,20,20.08,91.31,0.28
2023,3,26,21,19.71,92.94,0.2
2023,3,26,22,19.43,94.06,0.22
2023,3,26,23,19.26,94.88,0.35
2023,3,27,0,19.09,95.31,0.44
2023,3,27,1,18.9,95.69,0.4
2023,3,27,2,18.69,95.81,0.34
2023,3,27,3,18.47,95.88,0.28
2023,3,27,4,18.21,95.81,0.18
2023,3,27,5,17.94,95.56,0.14
2023,3,27,6,17.8,94.56,0.17
2023,3,27,7,18.03,91.31,0.18
2023,3,27,8,18.68,85.81,0.16
2023,3,27,9,19.64,80,0.12
2023,3,27,10,20.82,74.56,0.11
2023,3,27,11,21.96,70.75,0.1
2023,3,27,12,22.86,68.38,0.08
2023,3,27,13,23.41,67.25,0.05
2023,3,27,14,23.58,67.25,0.04
2023,3,27,15,23.38,68.38,0.02
2023,3,27,16,22.7,72.06,0.01
2023,3,27,17,21.37,83.19,0.01
2023,3,27,18,20.02,90.44,0.01
2023,3,27,19,19.51,91.69,0
2023,3,27,20,19.08,92.69,0.01
2023,3,27,21,18.69,93.75,0.01
2023,3,27,22,18.36,94.44,0.01
2023,3,27,23,18.12,94.88,0.01
2023,3,28,0,17.87,95.31,0.01
2023,3,28,1,17.62,95.44,0.03
2023,3,28,2,17.33,95.38,0.04
2023,3,28,3,17.05,95.31,0.06
2023,3,28,4,16.76,95.31,0.04
2023,3,28,5,16.51,95.38,0.04
2023,3,28,6,16.55,93.81,0.04
2023,3,28,7,17.14,88.5,0.02
2023,3,28,8,18.29,80.75,0.01
2023,3,28,9,19.58,74.94,0.02
2023,3,28,10,20.72,71.56,0.03
2023,3,28,11,21.69,69.38,0.03
2023,3,28,12,22.43,68.12,0.02
2023,3,28,13,23.02,67.19,0.01
2023,3,28,14,23.25,67.19,0.01
2023,3,28,15,23.12,68.25,0.01
2023,3,28,16,22.51,71.19,0.01
2023,3,28,17,21.25,80.5,0
2023,3,28,18,19.67,90.12,0
2023,3,28,19,19.15,91.62,0.11
2023,3,28,20,18.8,92.88,0.16
2023,3,28,21,18.44,94.06,0.15
2023,3,28,22,18.14,95,0.12
2023,3,28,23,17.92,95.62,0.1
2023,3,29,0,17.78,96.12,0.09
2023,3,29,1,17.66,96.31,0.06
2023,3,29,2,17.71,96.31,0.04
2023,3,29,3,17.74,96.19,0.05
2023,3,29,4,17.55,96.38,0.08
2023,3,29,5,17.18,96.88,0.14
2023,3,29,6,17.44,95.31,0.17
2023,3,29,7,18.37,90,0.14
2023,3,29,8,19.79,83.62,0.12
2023,3,29,9,21.15,78.5,0.15
2023,3,29,10,22.37,74.75,0.18
2023,3,29,11,23.56,71.75,0.26
2023,3,29,12,24.56,69.56,0.24
2023,3,29,13,25.37,67.75,0.08
2023,3,29,14,25.8,67,0.03
2023,3,29,15,25.81,67.56,0.02
2023,3,29,16,25.12,71.19,0.01
2023,3,29,17,23.4,82.56,0.01
2023,3,29,18,21.57,91.19,0.02
2023,3,29,19,21,92.81,0.05
2023,3,29,20,20.51,94.69,0.13
2023,3,29,21,20.06,96.12,0.26
2023,3,29,22,19.71,97,0.26
2023,3,29,23,19.44,97.44,0.3
2023,3,30,0,19.33,97.38,0.43
2023,3,30,1,19.33,96.75,0.55
2023,3,30,2,19.27,96.62,0.67
2023,3,30,3,18.92,97.38,0.6
2023,3,30,4,18.6,97.25,0.52
2023,3,30,5,18.26,96.62,0.45
2023,3,30,6,18.29,94.56,0.36
2023,3,30,7,18.69,89.94,0.26
2023,3,30,8,19.53,84.62,0.23
2023,3,30,9,20.72,79.56,0.24
2023,3,30,10,22.04,75.38,0.24
2023,3,30,11,23.33,71.94,0.24
2023,3,30,12,24.26,69.75,0.22
2023,3,30,13,24.92,68.19,0.19
2023,3,30,14,25.26,67.5,0.13
2023,3,30,15,25.14,68.19,0.07
2023,3,30,16,24.43,71.62,0.05
2023,3,30,17,22.91,81.69,0.05
2023,3,30,18,21.2,91.19,0.08
2023,3,30,19,20.69,92.75,0.02
2023,3,30,20,20.27,94.25,0.03
2023,3,30,21,19.87,95.81,0.04
2023,3,30,22,19.58,96.69,0.04
2023,3,30,23,19.34,97.12,0.04
2023,3,31,0,19.12,97.38,0.03
2023,3,31,1,18.94,97.5,0.03
2023,3,31,2,18.8,97.56,0.03
2023,3,31,3,18.68,97.56,0.04
2023,3,31,4,18.58,97.62,0.04
2023,3,31,5,18.43,97.81,0.06
2023,3,31,6,18.93,95.88,0.05
2023,3,31,7,20,90.81,0.04
2023,3,31,8,21.55,84.5,0.05
2023,3,31,9,23.23,78.44,0.05
2023,3,31,10,24.72,73.94,0.06
2023,3,31,11,26.02,70.56,0.07
2023,3,31,12,27.07,68.06,0.07
2023,3,31,13,27.96,66,0.06
2023,3,31,14,28.33,65.38,0.05
2023,3,31,15,28.11,66.81,0.03
2023,3,31,16,27.12,71.69,0.01
2023,3,31,17,25.26,82.19,0.01
2023,3,31,18,23.47,90.69,0.02
2023,3,31,19,22.73,93.81,0.03
2023,3,31,20,22.05,96.19,0.04
2023,3,31,21,21.6,96.62,0.05
2023,3,31,22,21.26,96.81,0.03
2023,3,31,23,20.97,97,0.02
2023,4,1,0,20.73,97.19,0.02
2023,4,1,1,20.51,97.44,0.02
2023,4,1,2,20.33,97.69,0.03
2023,4,1,3,20.2,97.81,0.03
2023,4,1,4,20.09,98,0.04
2023,4,1,5,20.01,98.12,0.04
2023,4,1,6,20.64,96.06,0.05
2023,4,1,7,21.73,92.62,0.06
2023,4,1,8,23.55,88.12,0.06
2023,4,1,9,25.41,82.12,0.09
2023,4,1,10,26.9,76.75,0.11
2023,4,1,11,28.37,71.81,0.1
2023,4,1,12,29.44,68.25,0.1
2023,4,1,13,29.96,66.5,0.09
2023,4,1,14,29.96,66.81,0.06
2023,4,1,15,29.4,69.69,0.05
2023,4,1,16,28.27,75.38,0.03
2023,4,1,17,26.38,85.56,0.02
2023,4,1,18,24.65,92.88,0.02
2023,4,1,19,23.84,95.75,0.16
2023,4,1,20,23.4,96.12,0.18
2023,4,1,21,23.09,96.12,0.23
2023,4,1,22,22.76,96.44,0.16
2023,4,1,23,22.51,96.75,0.12
2023,4,2,0,22.24,97.19,0.1
2023,4,2,1,22.02,97.56,0.09
2023,4,2,2,21.8,98.12,0.08
2023,4,2,3,21.55,98.88,0.07
2023,4,2,4,21.4,99.25,0.07
2023,4,2,5,21.23,99.88,0.07
2023,4,2,6,22.18,96.56,0.06
2023,4,2,7,23.81,91.94,0.04
2023,4,2,8,25.98,84.75,0.07
2023,4,2,9,28.08,77,0.07
2023,4,2,10,29.9,70.88,0.05
2023,4,2,11,31.37,66.19,0.05
2023,4,2,12,32.43,62.5,0.05
2023,4,2,13,32.94,60.5,0.1
2023,4,2,14,32.94,60.44,0.17
2023,4,2,15,32.36,62.94,0.2
2023,4,2,16,30.69,71.38,0.17
2023,4,2,17,28.4,81.56,0.17
2023,4,2,18,26.36,89.75,0.18
2023,4,2,19,25.15,94.38,0.07
2023,4,2,20,24.5,96.06,0.06
2023,4,2,21,24.09,96.62,0.05
2023,4,2,22,23.8,96.94,0.06
2023,4,2,23,23.49,97.38,0.05
2023,4,3,0,23.14,98.25,0.04
2023,4,3,1,22.69,99.5,0.04
2023,4,3,2,22.25,100,0.04
2023,4,3,3,21.88,100,0.05
2023,4,3,4,21.62,100,0.04
2023,4,3,5,21.42,100,0.03
2023,4,3,6,22.54,96.5,0.01
2023,4,3,7,24.5,89.56,0.01
2023,4,3,8,27.16,79.69,0.02
2023,4,3,9,29.77,69.62,0.01
2023,4,3,10,31.66,62.75,0.01
2023,4,3,11,33.14,57.81,0.01
2023,4,3,12,34.15,54.12,0.01
2023,4,3,13,34.62,52,0.01
2023,4,3,14,34.62,51.75,0.01
2023,4,3,15,34.05,54.12,0.02
2023,4,3,16,32.39,60.94,0.02
2023,4,3,17,29.46,77.38,0.02
2023,4,3,18,27.19,85.75,0.02
2023,4,3,19,26.03,91.25,0.02
2023,4,3,20,25.23,94.75,0.03
2023,4,3,21,24.76,96.19,0.03
2023,4,3,22,24.35,96.94,0.03
2023,4,3,23,23.94,97.56,0.02
2023,4,4,0,23.55,98.5,0.01
2023,4,4,1,23.18,99.44,0.01
2023,4,4,2,22.86,100,0.01
2023,4,4,3,22.56,100,0.01
2023,4,4,4,22.23,100,0
2023,4,4,5,21.87,99.81,0
2023,4,4,6,22.92,94.5,0
2023,4,4,7,24.6,85.5,0
2023,4,4,8,26.67,78.75,0.01
2023,4,4,9,29.62,68.38,0.01
2023,4,4,10,32.69,54.06,0
2023,4,4,11,34.38,47.31,0
2023,4,4,12,35.35,43.56,0
2023,4,4,13,35.61,42.19,0
2023,4,4,14,35.51,42.38,0
2023,4,4,15,35.44,43.44,0
2023,4,4,16,34.12,45.44,0
2023,4,4,17,30.54,68.81,0
2023,4,4,18,27.76,78.38,0
2023,4,4,19,26.35,85.81,0
2023,4,4,20,25.53,90.31,0
2023,4,4,21,25.08,91.38,0
2023,4,4,22,24.82,90.69,0
2023,4,4,23,24.56,90.12,0
2023,4,5,0,24.21,90.69,0
2023,4,5,1,23.69,92.44,0
2023,4,5,2,23.14,94.44,0
2023,4,5,3,22.68,95.88,0
2023,4,5,4,22.37,96.38,0
2023,4,5,5,22.13,96.38,0
2023,4,5,6,22.48,95.56,0
2023,4,5,7,23.98,88.56,0
2023,4,5,8,25.58,82.44,0
2023,4,5,9,28.03,72.38,0
2023,4,5,10,30.23,64.06,0
2023,4,5,11,32.48,55.06,0
2023,4,5,12,34.09,48.25,0
2023,4,5,13,35.08,43.31,0
2023,4,5,14,35.44,41.38,0
2023,4,5,15,35.67,40.88,0
2023,4,5,16,35.19,39.75,0
2023,4,5,17,32.3,57.12,0
2023,4,5,18,28.57,70.12,0
2023,4,5,19,26.85,76.44,0
2023,4,5,20,25.71,82.06,0
2023,4,5,21,24.95,86.5,0
2023,4,5,22,24.64,87.25,0
2023,4,5,23,24.46,86.81,0
2023,4,6,0,24.25,86.81,0
2023,4,6,1,24,87.12,0
2023,4,6,2,23.8,87.12,0
2023,4,6,3,23.48,88.94,0
2023,4,6,4,22.87,92.44,0
2023,4,6,5,22.27,96.31,0
2023,4,6,6,22.63,96.62,0
2023,4,6,7,24.14,90.94,0
2023,4,6,8,25.65,85.12,0
2023,4,6,9,27.26,78.5,0
2023,4,6,10,29.13,70.88,0
2023,4,6,11,30.17,65.06,0
2023,4,6,12,30.59,61,0
2023,4,6,13,30.48,58.19,0
2023,4,6,14,30.1,56.19,0
2023,4,6,15,29.55,55.5,0
2023,4,6,16,28.42,61,0
2023,4,6,17,26.33,77.5,0
2023,4,6,18,24.34,84.44,0
2023,4,6,19,23.79,86.81,0
2023,4,6,20,23.34,89.62,0
2023,4,6,21,22.92,92.5,0
2023,4,6,22,22.51,94.81,0
2023,4,6,23,22.04,96.62,0
2023,4,7,0,21.43,97.75,0
2023,4,7,1,20.78,94.38,0
2023,4,7,2,19.94,88.5,0
2023,4,7,3,19.17,84.62,0
2023,4,7,4,18.61,82.62,0
2023,4,7,5,18.23,82.12,0
2023,4,7,6,18.52,79.38,0
2023,4,7,7,19.57,70.44,0
2023,4,7,8,20.94,63.06,0
2023,4,7,9,22.56,57.38,0
2023,4,7,10,24.26,53.75,0
2023,4,7,11,25.43,52.25,0
2023,4,7,12,26.25,51.5,0
2023,4,7,13,26.81,51.12,0
2023,4,7,14,26.98,51.81,0
2023,4,7,15,26.63,54.25,0
2023,4,7,16,25.8,59.56,0
2023,4,7,17,24.07,73.62,0
2023,4,7,18,22.12,83,0
2023,4,7,19,21.43,84.62,0
2023,4,7,20,20.91,86.5,0
2023,4,7,21,20.48,88.56,0
2023,4,7,22,20.15,90.44,0
2023,4,7,23,19.94,91.81,0.01
2023,4,8,0,19.78,92.69,0.01
2023,4,8,1,19.68,93.25,0.02
2023,4,8,2,19.61,94.12,0.06
2023,4,8,3,19.58,95,0.08
2023,4,8,4,19.57,95.88,0.09
2023,4,8,5,19.59,95.56,0.09
2023,4,8,6,19.74,93.75,0.11
2023,4,8,7,19.68,89,0.13
2023,4,8,8,19.26,80.38,0.12
2023,4,8,9,19.37,72.06,0.08
2023,4,8,10,20.2,66.06,0.05
2023,4,8,11,21.23,62.94,0.02
2023,4,8,12,22.16,61.38,0.01
2023,4,8,13,22.82,60.75,0.01
2023,4,8,14,23.1,61,0.01
2023,4,8,15,23.02,62.25,0
2023,4,8,16,22.42,65.44,0
2023,4,8,17,21.19,75.19,0
2023,4,8,18,19.82,87.12,0
2023,4,8,19,19.33,88.69,0
2023,4,8,20,18.97,89.69,0
2023,4,8,21,18.69,90.25,0
2023,4,8,22,18.46,90.5,0
2023,4,8,23,18.24,91.12,0.01
2023,4,9,0,18.06,90.88,0
2023,4,9,1,17.91,91.25,0
2023,4,9,2,17.72,92.06,0
2023,4,9,3,17.49,92.81,0.01
2023,4,9,4,17.27,95,0.02
2023,4,9,5,17.14,95.62,0.02
2023,4,9,6,17.64,91.75,0.03
2023,4,9,7,18.57,86.69,0.03
2023,4,9,8,19.83,81.31,0.03
2023,4,9,9,21.21,76.94,0.04
2023,4,9,10,22.58,73.38,0.05
2023,4,9,11,24.01,70.12,0.04
2023,4,9,12,25.14,67.88,0.03
2023,4,9,13,25.91,66.69,0.02
2023,4,9,14,26.28,66.69,0.01
2023,4,9,15,26.27,67.94,0.01
2023,4,9,16,25.51,72.19,0
2023,4,9,17,23.9,81.75,0
2023,4,9,18,22.12,91.56,0.01
2023,4,9,19,21.37,94.56,0.03
2023,4,9,20,20.87,96.31,0.05
2023,4,9,21,20.51,96.56,0.05
2023,4,9,22,20.22,96.56,0.04
2023,4,9,23,19.97,96.69,0.03
2023,4,10,0,19.73,96.88,0.03
2023,4,10,1,19.58,96.94,0.03
2023,4,10,2,19.45,97,0.04
2023,4,10,3,19.31,97.19,0.04
2023,4,10,4,19.17,97.62,0.04
2023,4,10,5,19.08,97.94,0.04
2023,4,10,6,19.96,95.12,0.04
2023,4,10,7,21.48,91,0.03
2023,4,10,8,23.57,85.06,0.04
2023,4,10,9,25.49,78.81,0.05
2023,4,10,10,27.41,72.69,0.04
2023,4,10,11,28.62,69.12,0.05
2023,4,10,12,29.71,66.38,0.05
2023,4,10,13,30.15,65.25,0.03
2023,4,10,14,30.35,65.12,0.02
2023,4,10,15,30.08,66.81,0.01
2023,4,10,16,29.13,71.31,0.01
2023,4,10,17,27.14,81.94,0.01
2023,4,10,18,25.15,90.38,0.01
2023,4,10,19,24.15,93.94,0.04
2023,4,10,20,23.47,96,0.09
2023,4,10,21,23.08,96.12,0.12
2023,4,10,22,22.83,96.19,0.07
2023,4,10,23,22.57,96.94,0.06
2023,4,11,0,22.27,97.81,0.06
2023,4,11,1,22.07,98.38,0.06
2023,4,11,2,21.95,98.75,0.06
2023,4,11,3,21.83,99.19,0.06
2023,4,11,4,21.69,99.69,0.09
2023,4,11,5,21.63,99.75,0.11
2023,4,11,6,22.6,96.5,0.11
2023,4,11,7,23.87,92.62,0.1
2023,4,11,8,25.58,86.81,0.09
2023,4,11,9,27.3,80,0.07
2023,4,11,10,29.12,73.44,0.05
2023,4,11,11,30.53,68.5,0.04
2023,4,11,12,31.44,65.38,0.02
2023,4,11,13,32.01,63.38,0.02
2023,4,11,14,32.27,62.19,0.02
2023,4,11,15,31.97,63.5,0.02
2023,4,11,16,30.82,68.88,0.02
2023,4,11,17,28.55,81.31,0.05
2023,4,11,18,26.4,90.25,0.05
2023,4,11,19,25.38,94.38,0.09
2023,4,11,20,24.79,96.19,0.15
2023,4,11,21,24.44,96.38,0.17
2023,4,11,22,24.15,96.5,0.12
2023,4,11,23,23.9,96.75,0.1
2023,4,12,0,23.69,96.94,0.1
2023,4,12,1,23.5,97.12,0.1
2023,4,12,2,23.36,97.31,0.1
2023,4,12,3,23.22,97.5,0.1
2023,4,12,4,23.12,97.5,0.11
2023,4,12,5,23.05,97.5,0.12
2023,4,12,6,23.48,95.94,0.13
2023,4,12,7,24.25,93.38,0.13
2023,4,12,8,25.47,89,0.14
2023,4,12,9,26.83,82.62,0.17
2023,4,12,10,27.98,77.88,0.18
2023,4,12,11,28.83,75,0.18
2023,4,12,12,29.32,73.69,0.17
2023,4,12,13,29.57,73.31,0.13
2023,4,12,14,29.43,74.19,0.11
2023,4,12,15,28.86,76.75,0.09
2023,4,12,16,27.81,80.88,0.07
2023,4,12,17,26.39,86.88,0.06
2023,4,12,18,25.05,92.31,0.07
2023,4,12,19,24.37,94.44,0.15
2023,4,12,20,23.95,95.62,0.15
2023,4,12,21,23.73,96.06,0.16
2023,4,12,22,23.58,96.5,0.17
2023,4,12,23,23.44,96.94,0.19
2023,4,13,0,23.36,97.12,0.2
2023,4,13,1,23.39,96.94,0.2
2023,4,13,2,23.48,96.88,0.18
2023,4,13,3,23.61,96.81,0.16
2023,4,13,4,23.52,97.5,0.16
2023,4,13,5,23.56,97.5,0.16
2023,4,13,6,24.27,95.44,0.15
